Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type
PA450774	pantoprazole	Drug	PA267	ABCB1	Gene
PA140222719	tetrabenazine	Drug	PA128	CYP2D6	Gene
PA140222719	tetrabenazine	Drug	PA267	ABCB1	Gene
PA450146	ketoconazole	Drug	PA124	CYP2C19	Gene
PA450146	ketoconazole	Drug	PA131	CYP3A5	Gene
PA450146	ketoconazole	Drug	PA267	ABCB1	Gene
PA450146	ketoconazole	Drug	PA27121	CYP4F2	Gene
PA164752812	milnacipran	Drug	PA162395090	MDGA2	Gene
PA164752812	milnacipran	Drug	PA192	HTR1A	Gene
PA165291922	doxorubicinol	Drug	PA134911502	SLC22A16	Gene
PA165291922	doxorubicinol	Drug	PA25814	SETD4	Gene
PA165291922	doxorubicinol	Drug	PA26121	CBR1	Gene
PA10251	atazanavir	Drug	PA124	CYP2C19	Gene
PA10251	atazanavir	Drug	PA130	CYP3A4	Gene
PA10251	atazanavir	Drug	PA131	CYP3A5	Gene
PA10251	atazanavir	Drug	PA134865839	SLCO1B1	Gene
PA10251	atazanavir	Drug	PA267	ABCB1	Gene
PA10251	atazanavir	Drug	PA28469	G6PD	Gene
PA10251	atazanavir	Drug	PA37173	UGT1A	Gene
PA10251	atazanavir	Drug	PA37174	UGT1A10	Gene
PA10251	atazanavir	Drug	PA37178	UGT1A3	Gene
PA10251	atazanavir	Drug	PA37179	UGT1A4	Gene
PA10251	atazanavir	Drug	PA37180	UGT1A5	Gene
PA10251	atazanavir	Drug	PA37181	UGT1A6	Gene
PA10251	atazanavir	Drug	PA37182	UGT1A7	Gene
PA10251	atazanavir	Drug	PA37183	UGT1A8	Gene
PA10251	atazanavir	Drug	PA378	NR1I2	Gene
PA10251	atazanavir	Drug	PA419	UGT1A9	Gene
PA10251	atazanavir	Drug	PA420	UGT1A1	Gene
PA450413	methazolamide	Drug	PA35055	HLA-A	Gene
PA450413	methazolamide	Drug	PA35056	HLA-B	Gene
PA450413	methazolamide	Drug	PA35057	HLA-C	Gene
PA451545	sulfanilamide	Drug	PA28469	G6PD	Gene
PA165815771	Farglitazar	Drug	PA306	SCNN1B	Gene
PA452631	thiazolidinediones	Drug	PA24920	AQP2	Gene
PA449676	fluphenazine	Drug	PA267	ABCB1	Gene
PA449676	fluphenazine	Drug	PA27093	CYP1A2	Gene
PA164783809	rifapentine	Drug	PA378	NR1I2	Gene
PA449001	cimetidine	Drug	PA124	CYP2C19	Gene
PA449001	cimetidine	Drug	PA212	KCNH2	Gene
PA449001	cimetidine	Drug	PA267	ABCB1	Gene
PA450354	melphalan	Drug	PA142672156	CD3EAP	Gene
PA450354	melphalan	Drug	PA267	ABCB1	Gene
PA450354	melphalan	Drug	PA27006	CTLA4	Gene
PA164742987	clavulanate	Drug	PA35055	HLA-A	Gene
PA164742987	clavulanate	Drug	PA35056	HLA-B	Gene
PA164742987	clavulanate	Drug	PA35068	HLA-DQB1	Gene
PA164742987	clavulanate	Drug	PA35072	HLA-DRB1	Gene
PA164742987	clavulanate	Drug	PA35076	HLA-DRB5	Gene
PA165947835	dichloroacetic acid	Drug	PA134980627	POMT2	Gene
PA165947835	dichloroacetic acid	Drug	PA29031	GSTZ1	Gene
PA164924564	R101933	Drug	PA267	ABCB1	Gene
PA164712314	Actinomycines	Drug	PA267	ABCB1	Gene
PA451093	prazosin	Drug	PA267	ABCB1	Gene
PA163522473	tipranavir	Drug	PA128	CYP2D6	Gene
PA163522473	tipranavir	Drug	PA130	CYP3A4	Gene
PA165958382	methacholine	Drug	PA39	ADRB2	Gene
PA450492	mibefradil	Drug	PA212	KCNH2	Gene
PA165817936	desmethylastemizole	Drug	PA212	KCNH2	Gene
PA451112	procarbazine	Drug	PA134917440	EPM2AIP1	Gene
PA448794	carbidopa	Drug	PA140	DDC	Gene
PA164746899	phenazopyridine	Drug	PA28469	G6PD	Gene
PA450106	isoflurane	Drug	PA34896	RYR1	Gene
PA450106	isoflurane	Drug	PA85	CACNA1S	Gene
PA165981154	afatinib	Drug	PA123	CYP2B6	Gene
PA165981154	afatinib	Drug	PA124	CYP2C19	Gene
PA165981154	afatinib	Drug	PA125	CYP2C8	Gene
PA165981154	afatinib	Drug	PA126	CYP2C9	Gene
PA165981154	afatinib	Drug	PA130	CYP3A4	Gene
PA165981154	afatinib	Drug	PA166	FMO3	Gene
PA165981154	afatinib	Drug	PA267	ABCB1	Gene
PA165981154	afatinib	Drug	PA27093	CYP1A2	Gene
PA165981154	afatinib	Drug	PA390	ABCG2	Gene
PA165981154	afatinib	Drug	PA7360	EGFR	Gene
PA164771236	pegaptanib	Drug	PA37302	VEGFA	Gene
PA166122506	gemcitabine triphosphate ditriethylamine	Drug	PA426	SLC28A3	Gene
PA166122786	"464'-trimethylangelicin"	Drug	PA109	CFTR	Gene
PA165958365	vilazodone	Drug	PA130	CYP3A4	Gene
PA166114316	sodium phenylbutyrate	Drug	PA162376926	ASS1	Gene
PA166114316	sodium phenylbutyrate	Drug	PA26840	CPS1	Gene
PA166114316	sodium phenylbutyrate	Drug	PA32840	OTC	Gene
PA450379	mercaptopurine	Drug	PA134865839	SLCO1B1	Gene
PA450379	mercaptopurine	Drug	PA134916338	NHLRC1	Gene
PA450379	mercaptopurine	Drug	PA134956204	C18orf56	Gene
PA450379	mercaptopurine	Drug	PA134963132	NUDT15	Gene
PA450379	mercaptopurine	Drug	PA134979214	XPO5	Gene
PA450379	mercaptopurine	Drug	PA134992981	TNRC6B	Gene
PA450379	mercaptopurine	Drug	PA142671060	DROSHA	Gene
PA450379	mercaptopurine	Drug	PA144596503	C5orf22	Gene
PA450379	mercaptopurine	Drug	PA164718734	DDRGK1	Gene
PA450379	mercaptopurine	Drug	PA164722363	MIR1206	Gene
PA450379	mercaptopurine	Drug	PA164722468	MIR1307	Gene
PA450379	mercaptopurine	Drug	PA164722497	MIR146A	Gene
PA450379	mercaptopurine	Drug	PA164722583	MIR2053	Gene
PA450379	mercaptopurine	Drug	PA164722632	MIR300	Gene
PA450379	mercaptopurine	Drug	PA164722710	MIR423	Gene
PA450379	mercaptopurine	Drug	PA164722719	MIR449B	Gene
PA450379	mercaptopurine	Drug	PA164722738	MIR492	Gene
PA450379	mercaptopurine	Drug	PA164722874	MIR577	Gene
PA450379	mercaptopurine	Drug	PA164722900	MIR604	Gene
PA450379	mercaptopurine	Drug	PA164722914	MIR618	Gene
PA450379	mercaptopurine	Drug	PA245	MTHFR	Gene
PA450379	mercaptopurine	Drug	PA26551	CLCN6	Gene
PA450379	mercaptopurine	Drug	PA26672	CNOT1	Gene
PA450379	mercaptopurine	Drug	PA27209	DDX20	Gene
PA450379	mercaptopurine	Drug	PA27693	AGO1	Gene
PA450379	mercaptopurine	Drug	PA28205	FOLH1	Gene
PA450379	mercaptopurine	Drug	PA28586	GATA3	Gene
PA450379	mercaptopurine	Drug	PA28646	GEMIN4	Gene
PA450379	mercaptopurine	Drug	PA29028	GSTP1	Gene
PA450379	mercaptopurine	Drug	PA29862	IMPDH1	Gene
PA450379	mercaptopurine	Drug	PA29973	ITPA	Gene
PA450379	mercaptopurine	Drug	PA31272	MTR	Gene
PA450379	mercaptopurine	Drug	PA327	SLC19A1	Gene
PA450379	mercaptopurine	Drug	PA32897	PACSIN2	Gene
PA450379	mercaptopurine	Drug	PA35066	HLA-DQA1	Gene
PA450379	mercaptopurine	Drug	PA35072	HLA-DRB1	Gene
PA450379	mercaptopurine	Drug	PA356	TPMT	Gene
PA450379	mercaptopurine	Drug	PA35753	SHMT1	Gene
PA450379	mercaptopurine	Drug	PA359	TYMS	Gene
PA450379	mercaptopurine	Drug	PA36656	TNRC6A	Gene
PA450379	mercaptopurine	Drug	PA37404	XDH	Gene
PA450379	mercaptopurine	Drug	PA38266	SMCR8	Gene
PA450379	mercaptopurine	Drug	PA397	ABCC4	Gene
PA450379	mercaptopurine	Drug	PA426	SLC28A3	Gene
PA451946	yohimbine	Drug	PA128	CYP2D6	Gene
PA451946	yohimbine	Drug	PA267	ABCB1	Gene
PA451946	yohimbine	Drug	PA35	ADRA2A	Gene
PA451946	yohimbine	Drug	PA36	ADRA2B	Gene
PA451946	yohimbine	Drug	PA37	ADRA2C	Gene
PA448068	salbutamol	Drug	PA134914705	COL22A1	Gene
PA448068	salbutamol	Drug	PA134935907	ZNF432	Gene
PA448068	salbutamol	Drug	PA165697465	SPATS2L	Gene
PA448068	salbutamol	Drug	PA212	KCNH2	Gene
PA448068	salbutamol	Drug	PA254	NOS3	Gene
PA448068	salbutamol	Drug	PA26609	CLOCK	Gene
PA448068	salbutamol	Drug	PA26875	CRHR2	Gene
PA448068	salbutamol	Drug	PA27519	DUSP1	Gene
PA448068	salbutamol	Drug	PA29701	IGF2R	Gene
PA448068	salbutamol	Drug	PA30	ADCY9	Gene
PA448068	salbutamol	Drug	PA31472	NCOA3	Gene
PA448068	salbutamol	Drug	PA33373	PAPPA2	Gene
PA448068	salbutamol	Drug	PA35854	SLC24A4	Gene
PA448068	salbutamol	Drug	PA36508	THRB	Gene
PA448068	salbutamol	Drug	PA39	ADRB2	Gene
PA449412	doxorubicin	Drug	PA116	ABCC2	Gene
PA449412	doxorubicin	Drug	PA123	CYP2B6	Gene
PA449412	doxorubicin	Drug	PA124	CYP2C19	Gene
PA449412	doxorubicin	Drug	PA125	CYP2C8	Gene
PA449412	doxorubicin	Drug	PA130	CYP3A4	Gene
PA449412	doxorubicin	Drug	PA134911502	SLC22A16	Gene
PA449412	doxorubicin	Drug	PA134956204	C18orf56	Gene
PA449412	doxorubicin	Drug	PA142671588	KLC3	Gene
PA449412	doxorubicin	Drug	PA164724093	NOS2	Gene
PA449412	doxorubicin	Drug	PA182	GSTM1	Gene
PA449412	doxorubicin	Drug	PA183	GSTT1	Gene
PA449412	doxorubicin	Drug	PA244	ABCC1	Gene
PA449412	doxorubicin	Drug	PA245	MTHFR	Gene
PA449412	doxorubicin	Drug	PA24674	AKR1A1	Gene
PA449412	doxorubicin	Drug	PA24679	AKR1C3	Gene
PA449412	doxorubicin	Drug	PA24692	ALDH1A1	Gene
PA449412	doxorubicin	Drug	PA252	NOS1	Gene
PA449412	doxorubicin	Drug	PA254	NOS3	Gene
PA449412	doxorubicin	Drug	PA25814	SETD4	Gene
PA449412	doxorubicin	Drug	PA26121	CBR1	Gene
PA449412	doxorubicin	Drug	PA26122	CBR3	Gene
PA449412	doxorubicin	Drug	PA26551	CLCN6	Gene
PA449412	doxorubicin	Drug	PA267	ABCB1	Gene
PA449412	doxorubicin	Drug	PA27075	CYBA	Gene
PA449412	doxorubicin	Drug	PA27114	CYP3A	Gene
PA449412	doxorubicin	Drug	PA27848	ERCC2	Gene
PA449412	doxorubicin	Drug	PA28063	FCGR2A	Gene
PA449412	doxorubicin	Drug	PA28065	FCGR3A	Gene
PA449412	doxorubicin	Drug	PA28469	G6PD	Gene
PA449412	doxorubicin	Drug	PA28586	GATA3	Gene
PA449412	doxorubicin	Drug	PA29016	GSTA1	Gene
PA449412	doxorubicin	Drug	PA29028	GSTP1	Gene
PA449412	doxorubicin	Drug	PA31272	MTR	Gene
PA449412	doxorubicin	Drug	PA31465	NCF4	Gene
PA449412	doxorubicin	Drug	PA31519	NDUFS2	Gene
PA449412	doxorubicin	Drug	PA31520	NDUFS3	Gene
PA449412	doxorubicin	Drug	PA31524	NDUFS7	Gene
PA449412	doxorubicin	Drug	PA31744	NQO1	Gene
PA449412	doxorubicin	Drug	PA31745	NQO2	Gene
PA449412	doxorubicin	Drug	PA33532	POR	Gene
PA449412	doxorubicin	Drug	PA34163	RAC2	Gene
PA449412	doxorubicin	Drug	PA34199	RALBP1	Gene
PA449412	doxorubicin	Drug	PA359	TYMS	Gene
PA449412	doxorubicin	Drug	PA37404	XDH	Gene
PA449412	doxorubicin	Drug	PA376	ABCC3	Gene
PA449412	doxorubicin	Drug	PA390	ABCG2	Gene
PA449412	doxorubicin	Drug	PA397	ABCC4	Gene
PA449899	hydrochlorothiazide	Drug	PA134	CYP11B2	Gene
PA449899	hydrochlorothiazide	Drug	PA134873425	LUC7L2	Gene
PA449899	hydrochlorothiazide	Drug	PA134926063	CSMD3	Gene
PA449899	hydrochlorothiazide	Drug	PA134961240	ERCC6L2	Gene
PA449899	hydrochlorothiazide	Drug	PA134992686	YEATS4	Gene
PA449899	hydrochlorothiazide	Drug	PA139	ACE	Gene
PA449899	hydrochlorothiazide	Drug	PA145148124	SH2B3	Gene
PA449899	hydrochlorothiazide	Drug	PA152208656	FTO	Gene
PA449899	hydrochlorothiazide	Drug	PA162384225	EBF1	Gene
PA449899	hydrochlorothiazide	Drug	PA176	GNB3	Gene
PA449899	hydrochlorothiazide	Drug	PA180	GRK5	Gene
PA449899	hydrochlorothiazide	Drug	PA213	KCNJ1	Gene
PA449899	hydrochlorothiazide	Drug	PA225	KNG1	Gene
PA449899	hydrochlorothiazide	Drug	PA254	NOS3	Gene
PA449899	hydrochlorothiazide	Drug	PA26276	CDCA3	Gene
PA449899	hydrochlorothiazide	Drug	PA26692	CNTNAP2	Gene
PA449899	hydrochlorothiazide	Drug	PA28122	FGF5	Gene
PA449899	hydrochlorothiazide	Drug	PA28927	GPR83	Gene
PA449899	hydrochlorothiazide	Drug	PA29473	HS3ST4	Gene
PA449899	hydrochlorothiazide	Drug	PA297	REN	Gene
PA449899	hydrochlorothiazide	Drug	PA307	SCNN1G	Gene
PA449899	hydrochlorothiazide	Drug	PA31	ADD1	Gene
PA449899	hydrochlorothiazide	Drug	PA31534	NEDD4L	Gene
PA449899	hydrochlorothiazide	Drug	PA31552	NELL1	Gene
PA449899	hydrochlorothiazide	Drug	PA33759	PRKCA	Gene
PA449899	hydrochlorothiazide	Drug	PA33782	WNK1	Gene
PA449899	hydrochlorothiazide	Drug	PA34180	RAD52	Gene
PA449899	hydrochlorothiazide	Drug	PA36394	TCF7L2	Gene
PA449899	hydrochlorothiazide	Drug	PA37253	USP5	Gene
PA449899	hydrochlorothiazide	Drug	PA38	ADRB1	Gene
PA449899	hydrochlorothiazide	Drug	PA38055	NELFCD	Gene
PA449899	hydrochlorothiazide	Drug	PA38243	STK39	Gene
PA449899	hydrochlorothiazide	Drug	PA39	ADRB2	Gene
PA449899	hydrochlorothiazide	Drug	PA42	AGT	Gene
PA449899	hydrochlorothiazide	Drug	PA425	ACE2	Gene
PA449899	hydrochlorothiazide	Drug	PA43	AGTR1	Gene
PA452619	heroin	Drug	PA134872551	ANKK1	Gene
PA452619	heroin	Drug	PA24696	ALDH2	Gene
PA452619	heroin	Drug	PA28992	GRM3	Gene
PA452619	heroin	Drug	PA29556	HTR3B	Gene
PA452619	heroin	Drug	PA31891	BDNF	Gene
PA452619	heroin	Drug	PA31945	OPRM1	Gene
PA450243	lithium	Drug	PA117	COMT	Gene
PA450243	lithium	Drug	PA134872551	ANKK1	Gene
PA450243	lithium	Drug	PA134880153	CNKSR3	Gene
PA450243	lithium	Drug	PA134917248	PDLIM5	Gene
PA450243	lithium	Drug	PA134944477	GADL1	Gene
PA450243	lithium	Drug	PA134951990	TMCC1	Gene
PA450243	lithium	Drug	PA134953249	BDNF-AS	Gene
PA450243	lithium	Drug	PA147	DRD1	Gene
PA450243	lithium	Drug	PA162410599	ZNF804A	Gene
PA450243	lithium	Drug	PA164723457	NBAS	Gene
PA450243	lithium	Drug	PA193	HTR2A	Gene
PA450243	lithium	Drug	PA194	HTR2C	Gene
PA450243	lithium	Drug	PA24433	ASIC2	Gene
PA450243	lithium	Drug	PA24996	ARNTL	Gene
PA450243	lithium	Drug	PA25321	BCR	Gene
PA450243	lithium	Drug	PA26016	CACNG2	Gene
PA450243	lithium	Drug	PA26609	CLOCK	Gene
PA450243	lithium	Drug	PA267	ABCB1	Gene
PA450243	lithium	Drug	PA26864	CREB1	Gene
PA450243	lithium	Drug	PA26904	CRY1	Gene
PA450243	lithium	Drug	PA27315	DGKH	Gene
PA450243	lithium	Drug	PA27478	DRD2	Gene
PA450243	lithium	Drug	PA27479	DRD3	Gene
PA450243	lithium	Drug	PA28162	FKBP5	Gene
PA450243	lithium	Drug	PA28454	FYN	Gene
PA450243	lithium	Drug	PA28980	GRIN2B	Gene
PA450243	lithium	Drug	PA29009	GSK3B	Gene
PA450243	lithium	Drug	PA29549	HTR1B	Gene
PA450243	lithium	Drug	PA29861	IMPA2	Gene
PA450243	lithium	Drug	PA30330	LECT2	Gene
PA450243	lithium	Drug	PA304	SCN5A	Gene
PA450243	lithium	Drug	PA30889	MMP9	Gene
PA450243	lithium	Drug	PA31748	NR1D1	Gene
PA450243	lithium	Drug	PA31818	NTRK2	Gene
PA450243	lithium	Drug	PA31891	BDNF	Gene
PA450243	lithium	Drug	PA32403	OR52E2	Gene
PA450243	lithium	Drug	PA32415	OR52J2P	Gene
PA450243	lithium	Drug	PA32416	OR52J3	Gene
PA450243	lithium	Drug	PA33185	PER2	Gene
PA450243	lithium	Drug	PA33186	PER3	Gene
PA450243	lithium	Drug	PA35009	SCN8A	Gene
PA450243	lithium	Drug	PA355	TPH1	Gene
PA450243	lithium	Drug	PA36507	THRA	Gene
PA448497	aspirin	Drug	PA124	CYP2C19	Gene
PA448497	aspirin	Drug	PA126	CYP2C9	Gene
PA448497	aspirin	Drug	PA128	CYP2D6	Gene
PA448497	aspirin	Drug	PA134887081	COL26A1	Gene
PA448497	aspirin	Drug	PA134971947	P2RY12	Gene
PA448497	aspirin	Drug	PA134991391	CEP68	Gene
PA448497	aspirin	Drug	PA139	ACE	Gene
PA448497	aspirin	Drug	PA142671750	FSIP1	Gene
PA448497	aspirin	Drug	PA142672117	CHIA	Gene
PA448497	aspirin	Drug	PA162	F13A1	Gene
PA448497	aspirin	Drug	PA162399233	PEAR1	Gene
PA448497	aspirin	Drug	PA178	GP1BA	Gene
PA448497	aspirin	Drug	PA18	NAT2	Gene
PA448497	aspirin	Drug	PA190	HNMT	Gene
PA448497	aspirin	Drug	PA197	IL4	Gene
PA448497	aspirin	Drug	PA204	ITGA2	Gene
PA448497	aspirin	Drug	PA205	ITGB3	Gene
PA448497	aspirin	Drug	PA235	LTC4S	Gene
PA448497	aspirin	Drug	PA24346	PTGS1	Gene
PA448497	aspirin	Drug	PA24583	ADORA1	Gene
PA448497	aspirin	Drug	PA254	NOS3	Gene
PA448497	aspirin	Drug	PA25909	SLC30A9	Gene
PA448497	aspirin	Drug	PA267	ABCB1	Gene
PA448497	aspirin	Drug	PA27097	CYP24A1	Gene
PA448497	aspirin	Drug	PA27120	CYP4F11	Gene
PA448497	aspirin	Drug	PA27121	CYP4F2	Gene
PA448497	aspirin	Drug	PA28056	FCER1A	Gene
PA448497	aspirin	Drug	PA28057	FCER1G	Gene
PA448497	aspirin	Drug	PA281	PPARG	Gene
PA448497	aspirin	Drug	PA28469	G6PD	Gene
PA448497	aspirin	Drug	PA287	PTGER2	Gene
PA448497	aspirin	Drug	PA288	PTGER3	Gene
PA448497	aspirin	Drug	PA28824	GP6	Gene
PA448497	aspirin	Drug	PA29028	GSTP1	Gene
PA448497	aspirin	Drug	PA291	PTGIR	Gene
PA448497	aspirin	Drug	PA293	PTGS2	Gene
PA448497	aspirin	Drug	PA29808	IL1B	Gene
PA448497	aspirin	Drug	PA30432	LPA	Gene
PA448497	aspirin	Drug	PA31352	MYBPH	Gene
PA448497	aspirin	Drug	PA31817	NTRK1	Gene
PA448497	aspirin	Drug	PA32868	P2RY1	Gene
PA448497	aspirin	Drug	PA33529	PON1	Gene
PA448497	aspirin	Drug	PA348	TBXA2R	Gene
PA448497	aspirin	Drug	PA349	TBXAS1	Gene
PA448497	aspirin	Drug	PA350	TGFB1	Gene
PA448497	aspirin	Drug	PA35064	HLA-DPB1	Gene
PA448497	aspirin	Drug	PA35065	HLA-DPB2	Gene
PA448497	aspirin	Drug	PA35068	HLA-DQB1	Gene
PA448497	aspirin	Drug	PA35072	HLA-DRB1	Gene
PA448497	aspirin	Drug	PA35908	SLC6A12	Gene
PA448497	aspirin	Drug	PA36331	TAPBP	Gene
PA448497	aspirin	Drug	PA36507	THRA	Gene
PA448497	aspirin	Drug	PA36551	TLR3	Gene
PA448497	aspirin	Drug	PA37034	TSC1	Gene
PA448497	aspirin	Drug	PA37661	ZBTB22	Gene
PA448497	aspirin	Drug	PA42	AGT	Gene
PA451234	repaglinide	Drug	PA125	CYP2C8	Gene
PA451234	repaglinide	Drug	PA128394577	IGF2BP2	Gene
PA451234	repaglinide	Drug	PA134865839	SLCO1B1	Gene
PA451234	repaglinide	Drug	PA134915546	SLC30A8	Gene
PA451234	repaglinide	Drug	PA142671259	NOS1AP	Gene
PA451234	repaglinide	Drug	PA217	KCNJ11	Gene
PA451234	repaglinide	Drug	PA223	KCNQ1	Gene
PA451234	repaglinide	Drug	PA24395	ABCC8	Gene
PA451234	repaglinide	Drug	PA31564	NEUROD1	Gene
PA451234	repaglinide	Drug	PA32958	PAX4	Gene
PA451234	repaglinide	Drug	PA36394	TCF7L2	Gene
PA451234	repaglinide	Drug	PA378	NR1I2	Gene
PA448803	carboplatin	Drug	PA118	SLC31A1	Gene
PA448803	carboplatin	Drug	PA125	CYP2C8	Gene
PA448803	carboplatin	Drug	PA134897613	ENOSF1	Gene
PA448803	carboplatin	Drug	PA134956204	C18orf56	Gene
PA448803	carboplatin	Drug	PA155	ERCC1	Gene
PA448803	carboplatin	Drug	PA183	GSTT1	Gene
PA448803	carboplatin	Drug	PA24429	ACSS2	Gene
PA448803	carboplatin	Drug	PA245	MTHFR	Gene
PA448803	carboplatin	Drug	PA24684	AKT1	Gene
PA448803	carboplatin	Drug	PA24685	AKT2	Gene
PA448803	carboplatin	Drug	PA24692	ALDH1A1	Gene
PA448803	carboplatin	Drug	PA24697	ALDH3A1	Gene
PA448803	carboplatin	Drug	PA25302	BCL2	Gene
PA448803	carboplatin	Drug	PA26551	CLCN6	Gene
PA448803	carboplatin	Drug	PA267	ABCB1	Gene
PA448803	carboplatin	Drug	PA27491	DSCAM	Gene
PA448803	carboplatin	Drug	PA27699	EIF3A	Gene
PA448803	carboplatin	Drug	PA27720	EIF4E2	Gene
PA448803	carboplatin	Drug	PA27903	ETS2	Gene
PA448803	carboplatin	Drug	PA28360	MTOR	Gene
PA448803	carboplatin	Drug	PA28953	GPX5	Gene
PA448803	carboplatin	Drug	PA298	RRM1	Gene
PA448803	carboplatin	Drug	PA30592	MAP3K1	Gene
PA448803	carboplatin	Drug	PA31272	MTR	Gene
PA448803	carboplatin	Drug	PA31768	NRAS	Gene
PA448803	carboplatin	Drug	PA31945	OPRM1	Gene
PA448803	carboplatin	Drug	PA327	SLC19A1	Gene
PA448803	carboplatin	Drug	PA33308	PIK3CA	Gene
PA448803	carboplatin	Drug	PA33942	PTEN	Gene
PA448803	carboplatin	Drug	PA34183	RAF1	Gene
PA448803	carboplatin	Drug	PA359	TYMS	Gene
PA448803	carboplatin	Drug	PA36027	SOX10	Gene
PA448803	carboplatin	Drug	PA369	XRCC1	Gene
PA448803	carboplatin	Drug	PA372	MAD1L1	Gene
PA448803	carboplatin	Drug	PA38382	TIGD1	Gene
PA448803	carboplatin	Drug	PA420	UGT1A1	Gene
PA448803	carboplatin	Drug	PA7360	EGFR	Gene
PA449165	cyclophosphamide	Drug	PA121	CYP2A6	Gene
PA449165	cyclophosphamide	Drug	PA123	CYP2B6	Gene
PA449165	cyclophosphamide	Drug	PA124	CYP2C19	Gene
PA449165	cyclophosphamide	Drug	PA125	CYP2C8	Gene
PA449165	cyclophosphamide	Drug	PA126	CYP2C9	Gene
PA449165	cyclophosphamide	Drug	PA129	CYP2E1	Gene
PA449165	cyclophosphamide	Drug	PA130	CYP3A4	Gene
PA449165	cyclophosphamide	Drug	PA131	CYP3A5	Gene
PA449165	cyclophosphamide	Drug	PA134911502	SLC22A16	Gene
PA449165	cyclophosphamide	Drug	PA134956204	C18orf56	Gene
PA449165	cyclophosphamide	Drug	PA134979214	XPO5	Gene
PA449165	cyclophosphamide	Drug	PA134992981	TNRC6B	Gene
PA449165	cyclophosphamide	Drug	PA142671060	DROSHA	Gene
PA449165	cyclophosphamide	Drug	PA142671588	KLC3	Gene
PA449165	cyclophosphamide	Drug	PA142672156	CD3EAP	Gene
PA449165	cyclophosphamide	Drug	PA144596503	C5orf22	Gene
PA449165	cyclophosphamide	Drug	PA145	DPYD	Gene
PA449165	cyclophosphamide	Drug	PA155	ERCC1	Gene
PA449165	cyclophosphamide	Drug	PA164722363	MIR1206	Gene
PA449165	cyclophosphamide	Drug	PA164722468	MIR1307	Gene
PA449165	cyclophosphamide	Drug	PA164722497	MIR146A	Gene
PA449165	cyclophosphamide	Drug	PA164722583	MIR2053	Gene
PA449165	cyclophosphamide	Drug	PA164722632	MIR300	Gene
PA449165	cyclophosphamide	Drug	PA164722710	MIR423	Gene
PA449165	cyclophosphamide	Drug	PA164722719	MIR449B	Gene
PA449165	cyclophosphamide	Drug	PA164722738	MIR492	Gene
PA449165	cyclophosphamide	Drug	PA164722874	MIR577	Gene
PA449165	cyclophosphamide	Drug	PA164722900	MIR604	Gene
PA449165	cyclophosphamide	Drug	PA164722914	MIR618	Gene
PA449165	cyclophosphamide	Drug	PA164727568	WRAP53	Gene
PA449165	cyclophosphamide	Drug	PA18	NAT2	Gene
PA449165	cyclophosphamide	Drug	PA244	ABCC1	Gene
PA449165	cyclophosphamide	Drug	PA245	MTHFR	Gene
PA449165	cyclophosphamide	Drug	PA24572	ADH1C	Gene
PA449165	cyclophosphamide	Drug	PA24692	ALDH1A1	Gene
PA449165	cyclophosphamide	Drug	PA24697	ALDH3A1	Gene
PA449165	cyclophosphamide	Drug	PA254	NOS3	Gene
PA449165	cyclophosphamide	Drug	PA26551	CLCN6	Gene
PA449165	cyclophosphamide	Drug	PA26672	CNOT1	Gene
PA449165	cyclophosphamide	Drug	PA267	ABCB1	Gene
PA449165	cyclophosphamide	Drug	PA27075	CYBA	Gene
PA449165	cyclophosphamide	Drug	PA27114	CYP3A	Gene
PA449165	cyclophosphamide	Drug	PA27209	DDX20	Gene
PA449165	cyclophosphamide	Drug	PA27535	DUX1	Gene
PA449165	cyclophosphamide	Drug	PA27693	AGO1	Gene
PA449165	cyclophosphamide	Drug	PA27829	EPHX1	Gene
PA449165	cyclophosphamide	Drug	PA27848	ERCC2	Gene
PA449165	cyclophosphamide	Drug	PA27851	ERCC5	Gene
PA449165	cyclophosphamide	Drug	PA28063	FCGR2A	Gene
PA449165	cyclophosphamide	Drug	PA28065	FCGR3A	Gene
PA449165	cyclophosphamide	Drug	PA28130	FGFR4	Gene
PA449165	cyclophosphamide	Drug	PA28586	GATA3	Gene
PA449165	cyclophosphamide	Drug	PA28646	GEMIN4	Gene
PA449165	cyclophosphamide	Drug	PA29016	GSTA1	Gene
PA449165	cyclophosphamide	Drug	PA29020	GSTA6P	Gene
PA449165	cyclophosphamide	Drug	PA29024	GSTM3	Gene
PA449165	cyclophosphamide	Drug	PA29028	GSTP1	Gene
PA449165	cyclophosphamide	Drug	PA29841	IL8	Gene
PA449165	cyclophosphamide	Drug	PA29843	CXCR2	Gene
PA449165	cyclophosphamide	Drug	PA30374	LIG3	Gene
PA449165	cyclophosphamide	Drug	PA31272	MTR	Gene
PA449165	cyclophosphamide	Drug	PA31328	MUTYH	Gene
PA449165	cyclophosphamide	Drug	PA31465	NCF4	Gene
PA449165	cyclophosphamide	Drug	PA31744	NQO1	Gene
PA449165	cyclophosphamide	Drug	PA31745	NQO2	Gene
PA449165	cyclophosphamide	Drug	PA34180	RAD52	Gene
PA449165	cyclophosphamide	Drug	PA34195	PPP1R13L	Gene
PA449165	cyclophosphamide	Drug	PA356	TPMT	Gene
PA449165	cyclophosphamide	Drug	PA359	TYMS	Gene
PA449165	cyclophosphamide	Drug	PA36017	SOD2	Gene
